symbol,date,kind,value
HCLTECH,2022-10-19,dividend,10
HCLTECH,2023-01-19,dividend,10
HCLTECH,2023-04-28,dividend,18
HCLTECH,2023-07-20,dividend,10
HCLTECH,2023-10-20,dividend,12
HCLTECH,2024-01-19,dividend,12
HCLTECH,2024-05-07,dividend,18
HCLTECH,2024-07-23,dividend,12
HCLTECH,2024-10-22,dividend,12
HCLTECH,2025-01-17,dividend,18
HCLTECH,2025-04-28,dividend,18
HCLTECH,2025-07-18,dividend,12
HCLTECH,2025-10-17,dividend,12
HCLTECH,2026-01-16,dividend,12
HCLTECH,2026-04-24,dividend,24
HCLTECH,2026-07-17,dividend,12
HDBFS,2025-10-24,dividend,2
HDBFS,2026-06-18,dividend,2
HDFCAMC,2019-03-06,dividend,6
HDFCAMC,2019-07-04,dividend,6
HDFCAMC,2020-07-09,dividend,14
HDFCAMC,2021-06-29,dividend,17
HDFCAMC,2022-06-09,dividend,21
HDFCAMC,2023-06-09,dividend,24
HDFCAMC,2024-06-18,dividend,35
HDFCAMC,2025-06-06,dividend,45
HDFCAMC,2025-11-26,split,2
HDFCAMC,2026-06-05,dividend,54
HDFCBANK,2005-05-26,dividend,0.225
HDFCBANK,2006-05-11,dividend,0.275
HDFCBANK,2007-05-17,dividend,0.35
HDFCBANK,2008-04-29,dividend,0.425
HDFCBANK,2009-06-22,dividend,0.5
HDFCBANK,2010-06-10,dividend,0.6
HDFCBANK,2011-06-02,dividend,0.825
HDFCBANK,2011-07-14,split,5
HDFCBANK,2012-06-28,dividend,1.075
HDFCBANK,2013-06-13,dividend,1.375
HDFCBANK,2014-06-05,dividend,1.7125
HDFCBANK,2015-07-02,dividend,2
HDFCBANK,2016-06-29,dividend,2.375
HDFCBANK,2017-06-29,dividend,2.75
HDFCBANK,2018-05-31,dividend,3.25
HDFCBANK,2019-06-20,dividend,3.75
HDFCBANK,2019-08-01,dividend,1.25
HDFCBANK,2019-09-19,split,2
HDFCBANK,2021-06-29,dividend,3.25
HDFCBANK,2022-05-12,dividend,7.75
HDFCBANK,2023-05-16,dividend,9.5
HDFCBANK,2024-05-10,dividend,9.75
HDFCBANK,2025-06-27,dividend,11
HDFCBANK,2025-07-25,dividend,2.5
HDFCBANK,2025-08-26,split,2
HDFCBANK,2026-06-19,dividend,13
HDFCLIFE,2017-12-15,dividend,1.36
HDFCLIFE,2019-03-14,dividend,1.63
HDFCLIFE,2021-06-30,dividend,2.02
HDFCLIFE,2022-05-31,dividend,1.7
HDFCLIFE,2023-06-16,dividend,1.9
HDFCLIFE,2024-06-21,dividend,2
HDFCLIFE,2025-06-20,dividend,2.1
HDFCLIFE,2026-06-19,dividend,2.1
HEROMOTOCO,2005-07-20,dividend,20
HEROMOTOCO,2006-08-14,dividend,20
HEROMOTOCO,2007-07-10,dividend,17
HEROMOTOCO,2008-09-09,dividend,19
HEROMOTOCO,2009-08-28,dividend,20
HEROMOTOCO,2010-04-13,dividend,80
HEROMOTOCO,2010-08-30,dividend,30
HEROMOTOCO,2011-04-20,dividend,70
HEROMOTOCO,2011-08-25,dividend,35
HEROMOTOCO,2012-08-07,dividend,45
HEROMOTOCO,2013-09-03,dividend,60
HEROMOTOCO,2014-07-03,dividend,65
HEROMOTOCO,2014-08-08,dividend,30
HEROMOTOCO,2015-06-01,dividend,30
HEROMOTOCO,2016-03-21,dividend,40
HEROMOTOCO,2016-09-15,dividend,32
HEROMOTOCO,2017-03-16,dividend,55
HEROMOTOCO,2017-06-30,dividend,30
HEROMOTOCO,2018-02-15,dividend,55
HEROMOTOCO,2018-07-11,dividend,40
HEROMOTOCO,2019-02-11,dividend,55
HEROMOTOCO,2019-07-16,dividend,32
HEROMOTOCO,2020-02-17,dividend,65
HEROMOTOCO,2020-07-30,dividend,25
HEROMOTOCO,2021-02-15,dividend,70
HEROMOTOCO,2021-07-22,dividend,35
HEROMOTOCO,2022-02-21,dividend,60
HEROMOTOCO,2022-07-27,dividend,35
HEROMOTOCO,2023-02-17,dividend,65
HEROMOTOCO,2023-07-27,dividend,35
HEROMOTOCO,2024-02-21,dividend,100
HEROMOTOCO,2024-08-01,dividend,40
HEROMOTOCO,2025-02-12,dividend,100
HEROMOTOCO,2025-07-24,dividend,65
HEROMOTOCO,2026-02-11,dividend,110
HEROMOTOCO,2026-07-24,dividend,75
HEXT,2025-04-15,dividend,5.75
HEXT,2025-10-10,dividend,5.75
HEXT,2026-05-05,dividend,8.5
HINDALCO,2005-06-29,dividend,1.7023
HINDALCO,2005-08-30,split,10
HINDALCO,2006-07-14,dividend,1.9939
HINDALCO,2007-03-16,dividend,1.5407
HINDALCO,2008-08-28,dividend,1.85
HINDALCO,2009-09-10,dividend,1.35
HINDALCO,2010-08-24,dividend,1.35
HINDALCO,2011-09-14,dividend,1.5
HINDALCO,2012-08-31,dividend,1.55
HINDALCO,2013-08-30,dividend,1.4
HINDALCO,2014-09-08,dividend,1
HINDALCO,2015-09-07,dividend,1
HINDALCO,2016-09-06,dividend,1
HINDALCO,2017-09-05,dividend,1.1
HINDALCO,2018-09-12,dividend,1.2
HINDALCO,2019-08-14,dividend,1.2
HINDALCO,2020-09-03,dividend,1
HINDALCO,2021-08-12,dividend,3
HINDALCO,2022-08-11,dividend,4
HINDALCO,2023-08-14,dividend,3
HINDALCO,2024-08-09,dividend,3.5
HINDALCO,2025-08-08,dividend,5
HINDALCO,2026-07-10,dividend,5
HINDPETRO,2005-09-02,dividend,1.4815
HINDPETRO,2006-08-18,dividend,0.4444
HINDPETRO,2006-12-27,dividend,0.8889
HINDPETRO,2007-08-17,dividend,1.7778
HINDPETRO,2008-09-02,dividend,0.4444
HINDPETRO,2009-08-13,dividend,0.7778
HINDPETRO,2010-09-03,dividend,1.7778
HINDPETRO,2011-09-08,dividend,2.0741
HINDPETRO,2012-08-30,dividend,1.2593
HINDPETRO,2013-08-14,dividend,1.2593
HINDPETRO,2014-08-12,dividend,2.2963
HINDPETRO,2015-09-02,dividend,3.6296
HINDPETRO,2016-02-11,dividend,1.7037
HINDPETRO,2016-03-17,dividend,1.037
HINDPETRO,2016-07-28,dividend,2.3704
HINDPETRO,2016-09-14,split,3
HINDPETRO,2017-03-01,dividend,10
HINDPETRO,2017-03-24,dividend,2.8444
HINDPETRO,2017-07-11,dividend,0.4889
HINDPETRO,2017-07-11,split,1.5
HINDPETRO,2018-02-28,dividend,9.6667
HINDPETRO,2018-06-28,dividend,1.6667
HINDPETRO,2019-02-14,dividend,4.3333
HINDPETRO,2019-06-06,dividend,6.2667
HINDPETRO,2020-07-02,dividend,6.5
HINDPETRO,2021-07-08,dividend,15.1667
HINDPETRO,2022-08-22,dividend,9.3333
HINDPETRO,2024-02-07,dividend,10
HINDPETRO,2024-06-21,split,1.5
HINDPETRO,2024-08-09,dividend,11
HINDPETRO,2025-08-14,dividend,10.5
HINDPETRO,2025-11-06,dividend,5
HINDPETRO,2026-08-14,dividend,19.25
HINDUNILVR,2005-06-07,dividend,2.5
HINDUNILVR,2005-08-08,dividend,2.5
HINDUNILVR,2006-04-28,dividend,2.5
HINDUNILVR,2006-08-08,dividend,3
HINDUNILVR,2007-04-20,dividend,3
HINDUNILVR,2007-08-07,dividend,3
HINDUNILVR,2007-11-07,dividend,3
HINDUNILVR,2008-03-17,dividend,3
HINDUNILVR,2008-08-04,dividend,3.5
HINDUNILVR,2009-06-12,dividend,4
HINDUNILVR,2009-11-06,dividend,3
HINDUNILVR,2010-07-08,dividend,3.5
HINDUNILVR,2010-11-01,dividend,3
HINDUNILVR,2011-07-08,dividend,3.5
HINDUNILVR,2011-11-04,dividend,3.5
HINDUNILVR,2012-07-04,dividend,4
HINDUNILVR,2012-11-01,dividend,12.5
HINDUNILVR,2013-07-10,dividend,6
HINDUNILVR,2013-10-31,dividend,5.5
HINDUNILVR,2014-06-11,dividend,7.5
HINDUNILVR,2014-10-31,dividend,6
HINDUNILVR,2015-06-19,dividend,9
HINDUNILVR,2015-10-19,dividend,6.5
HINDUNILVR,2016-06-22,dividend,9.5
HINDUNILVR,2016-11-01,dividend,7
HINDUNILVR,2017-06-22,dividend,10
HINDUNILVR,2017-11-01,dividend,8
HINDUNILVR,2018-06-21,dividend,12
HINDUNILVR,2018-10-25,dividend,9
HINDUNILVR,2019-06-20,dividend,13
HINDUNILVR,2019-10-23,dividend,11
HINDUNILVR,2020-06-19,dividend,14
HINDUNILVR,2020-07-30,dividend,9.5
HINDUNILVR,2020-10-28,dividend,14
HINDUNILVR,2021-06-14,dividend,17
HINDUNILVR,2021-10-26,dividend,15
HINDUNILVR,2022-06-15,dividend,19
HINDUNILVR,2022-11-01,dividend,17
HINDUNILVR,2023-06-19,dividend,22
HINDUNILVR,2023-11-02,dividend,18
HINDUNILVR,2024-06-14,dividend,24
HINDUNILVR,2024-11-06,dividend,29
HINDUNILVR,2025-06-23,dividend,24
HINDUNILVR,2025-11-07,dividend,19
HINDUNILVR,2026-06-23,dividend,22
HINDZINC,2007-02-08,dividend,0.25
HINDZINC,2007-09-12,dividend,0.25
HINDZINC,2007-11-08,dividend,0.25
HINDZINC,2008-08-12,dividend,0.25
HINDZINC,2009-07-29,dividend,0.4
HINDZINC,2010-07-22,dividend,0.6
HINDZINC,2011-03-07,split,5
HINDZINC,2011-06-16,dividend,1
HINDZINC,2011-10-25,dividend,1.5
HINDZINC,2012-06-28,dividend,0.9
HINDZINC,2012-10-23,dividend,1.6
HINDZINC,2013-05-09,dividend,1.5
HINDZINC,2013-10-28,dividend,1.6
HINDZINC,2014-05-19,dividend,1.9
HINDZINC,2014-09-22,dividend,1.9
HINDZINC,2015-05-12,dividend,2.5
HINDZINC,2015-10-23,dividend,3.8
HINDZINC,2016-04-06,dividend,24
HINDZINC,2016-11-04,dividend,1.9
HINDZINC,2017-03-29,dividend,27.5
HINDZINC,2017-11-01,dividend,2
HINDZINC,2018-03-23,dividend,6
HINDZINC,2018-10-31,dividend,20
HINDZINC,2020-05-19,dividend,16.5
HINDZINC,2020-10-27,dividend,21.3
HINDZINC,2021-12-14,dividend,18
HINDZINC,2022-07-20,dividend,21
HINDZINC,2022-11-23,dividend,15.5
HINDZINC,2023-01-30,dividend,13
HINDZINC,2023-03-29,dividend,26
HINDZINC,2023-07-14,dividend,7
HINDZINC,2023-12-14,dividend,6
HINDZINC,2024-05-15,dividend,10
HINDZINC,2024-08-28,dividend,19
HINDZINC,2025-06-17,dividend,10
HINDZINC,2026-04-30,dividend,11
HONAUT,2005-04-08,dividend,5
HONAUT,2006-04-03,dividend,8
HONAUT,2007-03-29,dividend,10
HONAUT,2008-03-25,dividend,10
HONAUT,2010-03-31,dividend,10
HONAUT,2011-03-30,dividend,10
HONAUT,2012-04-03,dividend,10
HONAUT,2013-04-12,dividend,10
HONAUT,2014-04-10,dividend,10
HONAUT,2015-07-07,dividend,12.5
HONAUT,2016-08-02,dividend,10
HONAUT,2017-08-01,dividend,10
HONAUT,2018-07-27,dividend,32
HONAUT,2019-08-01,dividend,45
HONAUT,2020-08-10,dividend,75
HONAUT,2021-08-10,dividend,85
HONAUT,2022-08-08,dividend,90
HONAUT,2023-08-03,dividend,95
HONAUT,2024-07-24,dividend,100
HONAUT,2025-06-16,dividend,105
HONAUT,2026-07-17,dividend,110
HUDCO,2017-09-14,dividend,0.05
HUDCO,2018-03-08,dividend,0.55
HUDCO,2019-03-20,dividend,0.675
HUDCO,2019-09-12,dividend,0.15
HUDCO,2020-03-26,dividend,0.75
HUDCO,2020-09-10,dividend,2.35
HUDCO,2021-03-25,dividend,0.75
HUDCO,2021-09-16,dividend,1.425
HUDCO,2022-03-29,dividend,0.75
HUDCO,2022-09-15,dividend,2.75
HUDCO,2023-03-21,dividend,0.75
HUDCO,2023-09-08,dividend,3.1
HUDCO,2024-03-28,dividend,1.5
HUDCO,2024-09-13,dividend,2.65
HUDCO,2025-01-30,dividend,2.05
HUDCO,2025-03-13,dividend,1.05
HUDCO,2025-08-14,dividend,1.15
HUDCO,2025-09-08,dividend,1.05
HUDCO,2025-11-19,dividend,1
HUDCO,2026-02-06,dividend,1.15
HUDCO,2026-03-27,dividend,1.25
HUDCO,2026-07-31,dividend,1.25
HUDCO,2026-08-17,dividend,1.5
HYUNDAI,2025-08-05,dividend,21
HYUNDAI,2026-08-05,dividend,21
ICICIAMC,2026-01-21,dividend,14.85
ICICIAMC,2026-06-12,dividend,12.4
ICICIBANK,2005-08-04,dividend,1.5455
ICICIBANK,2006-07-06,dividend,1.5455
ICICIBANK,2007-06-14,dividend,1.8182
ICICIBANK,2008-07-10,dividend,2
ICICIBANK,2009-06-11,dividend,2
ICICIBANK,2010-06-10,dividend,2.1818
ICICIBANK,2011-06-02,dividend,2.5455
ICICIBANK,2012-05-31,dividend,3
ICICIBANK,2013-05-30,dividend,3.6364
ICICIBANK,2014-06-04,dividend,4.1818
ICICIBANK,2014-06-05,dividend,4.1818
ICICIBANK,2014-12-04,split,5
ICICIBANK,2015-06-04,dividend,4.5455
ICICIBANK,2016-06-16,dividend,4.5455
ICICIBANK,2017-06-20,dividend,2.2727
ICICIBANK,2017-06-20,split,1.1
ICICIBANK,2018-08-24,dividend,1.5
ICICIBANK,2019-07-22,dividend,1
ICICIBANK,2021-07-29,dividend,2
ICICIBANK,2022-08-08,dividend,5
ICICIBANK,2023-08-09,dividend,8
ICICIBANK,2024-08-12,dividend,10
ICICIBANK,2025-08-12,dividend,11
ICICIBANK,2026-08-03,dividend,12
ICICIGI,2017-10-26,dividend,0.75
ICICIGI,2018-07-04,dividend,2.5
ICICIGI,2018-10-29,dividend,2.5
ICICIGI,2019-06-19,dividend,3.5
ICICIGI,2019-10-31,dividend,3.5
ICICIGI,2021-03-18,dividend,4
ICICIGI,2021-08-02,dividend,4
ICICIGI,2021-10-29,dividend,4
ICICIGI,2022-07-28,dividend,5
ICICIGI,2022-10-27,dividend,4.5
ICICIGI,2023-06-12,dividend,5.5
ICICIGI,2023-10-27,dividend,5
ICICIGI,2024-06-07,dividend,6
ICICIGI,2024-10-28,dividend,5.5
ICICIGI,2025-06-06,dividend,7
ICICIGI,2025-10-23,dividend,6.5
ICICIGI,2026-05-29,dividend,7
ICICIPRULI,2016-11-02,dividend,1.75
ICICIPRULI,2017-07-07,dividend,3.5
ICICIPRULI,2017-11-02,dividend,3.4
ICICIPRULI,2018-06-18,dividend,3.3
ICICIPRULI,2018-11-01,dividend,1.6
ICICIPRULI,2019-07-09,dividend,1.55
ICICIPRULI,2019-10-31,dividend,0.8
ICICIPRULI,2021-06-16,dividend,2
ICICIPRULI,2022-06-16,dividend,0.55
ICICIPRULI,2023-07-13,dividend,0.6
ICICIPRULI,2024-06-13,dividend,0.6
ICICIPRULI,2025-06-12,dividend,0.85
ICICIPRULI,2026-06-05,dividend,1.65
IDEA,2013-09-05,dividend,0.1809
IDEA,2014-09-18,dividend,0.2412
IDEA,2015-09-18,dividend,0.3618
IDEA,2016-09-22,dividend,0.3618
IDFCFIRSTB,2016-07-19,dividend,0.25
IDFCFIRSTB,2017-07-20,dividend,0.75
IDFCFIRSTB,2018-07-23,dividend,0.75
IDFCFIRSTB,2025-07-11,dividend,0.25
IDFCFIRSTB,2026-08-07,dividend,0.25
INDHOTEL,2005-07-05,dividend,0.9075
INDHOTEL,2006-07-14,dividend,1.1797
INDHOTEL,2006-10-27,split,10
INDHOTEL,2007-07-18,dividend,1.452
INDHOTEL,2008-04-22,dividend,1.7242
INDHOTEL,2009-07-17,dividend,1.089
INDHOTEL,2010-07-23,dividend,0.9075
INDHOTEL,2011-07-20,dividend,0.9075
INDHOTEL,2012-07-18,dividend,0.9075
INDHOTEL,2013-07-17,dividend,0.726
INDHOTEL,2016-08-12,dividend,0.2722
INDHOTEL,2017-08-11,dividend,0.3176
INDHOTEL,2018-07-11,dividend,0.3879
INDHOTEL,2019-06-12,dividend,0.4848
INDHOTEL,2020-07-17,dividend,0.4848
INDHOTEL,2021-06-14,dividend,0.3879
INDHOTEL,2022-06-22,dividend,0.4
INDHOTEL,2023-06-09,dividend,1
INDHOTEL,2024-06-07,dividend,1.75
INDHOTEL,2025-06-30,dividend,2.25
INDHOTEL,2026-06-23,dividend,3.25
INDIANB,2007-06-15,dividend,3
INDIANB,2008-05-22,dividend,4
INDIANB,2009-03-09,dividend,2
INDIANB,2009-06-18,dividend,3
INDIANB,2010-03-04,dividend,2.5
INDIANB,2010-06-07,dividend,4
INDIANB,2011-05-30,dividend,7.5
INDIANB,2012-06-25,dividend,7.5
INDIANB,2013-06-24,dividend,6.6
INDIANB,2014-01-20,dividend,3
INDIANB,2014-06-23,dividend,1.7
INDIANB,2015-06-23,dividend,4.2
INDIANB,2016-06-23,dividend,1.5
INDIANB,2017-06-02,dividend,6
INDIANB,2018-06-21,dividend,6
INDIANB,2021-07-08,dividend,2
INDIANB,2022-06-14,dividend,6.5
INDIANB,2023-06-12,dividend,8.6
INDIANB,2024-06-07,dividend,12
INDIANB,2025-06-10,dividend,16.25
INDIANB,2026-06-10,dividend,18.25
INDIGO,2016-09-12,dividend,15
INDIGO,2017-08-18,dividend,34
INDIGO,2018-08-02,dividend,6
INDIGO,2019-08-19,dividend,5
INDIGO,2025-08-13,dividend,10
INDUSINDBK,2005-08-18,dividend,1.8
INDUSINDBK,2007-08-31,dividend,0.6
INDUSINDBK,2008-09-04,dividend,0.6
INDUSINDBK,2009-06-22,dividend,1.2
INDUSINDBK,2010-06-17,dividend,1.8
INDUSINDBK,2011-06-30,dividend,2
INDUSINDBK,2012-07-05,dividend,2.2
INDUSINDBK,2013-06-17,dividend,3
INDUSINDBK,2014-06-16,dividend,3.5
INDUSINDBK,2015-08-07,dividend,4
INDUSINDBK,2016-06-23,dividend,4.5
INDUSINDBK,2017-07-18,dividend,6
INDUSINDBK,2018-06-13,dividend,7.5
INDUSINDBK,2018-07-18,dividend,7.5
INDUSINDBK,2019-08-08,dividend,7.5
INDUSINDBK,2021-08-17,dividend,5
INDUSINDBK,2022-08-11,dividend,8.5
INDUSINDBK,2023-06-02,dividend,14
INDUSINDBK,2024-06-28,dividend,16.5
INDUSINDBK,2026-06-25,dividend,1.5
INDUSTOWER,2013-06-20,dividend,3
INDUSTOWER,2014-07-24,dividend,8.9
INDUSTOWER,2015-08-03,dividend,6.5
INDUSTOWER,2016-08-09,dividend,3
INDUSTOWER,2017-03-31,dividend,12
INDUSTOWER,2017-07-20,dividend,4
INDUSTOWER,2018-07-19,dividend,14
INDUSTOWER,2018-11-01,dividend,7.5
INDUSTOWER,2019-05-07,dividend,7.5
INDUSTOWER,2019-08-22,dividend,3.65
INDUSTOWER,2019-12-19,dividend,2.75
INDUSTOWER,2020-05-05,dividend,4.1
INDUSTOWER,2020-08-05,dividend,2.3
INDUSTOWER,2021-02-08,dividend,17.82
INDUSTOWER,2022-05-13,dividend,11
INDUSTOWER,2026-08-10,dividend,14
INFY,2005-06-01,dividend,0.4062
INFY,2005-10-17,dividend,0.4062
INFY,2006-05-25,dividend,2.4062
INFY,2006-07-13,split,2
INFY,2006-10-19,dividend,0.625
INFY,2007-06-06,dividend,0.8125
INFY,2007-10-18,dividend,0.75
INFY,2008-05-29,dividend,3.4062
INFY,2008-10-16,dividend,1.25
INFY,2009-06-04,dividend,1.6875
INFY,2009-10-15,dividend,1.25
INFY,2010-05-26,dividend,1.875
INFY,2010-10-21,dividend,5
INFY,2011-05-26,dividend,2.5
INFY,2011-10-20,dividend,1.875
INFY,2012-05-24,dividend,4
INFY,2012-10-18,dividend,1.875
INFY,2013-05-30,dividend,3.375
INFY,2013-10-17,dividend,2.5
INFY,2014-05-29,dividend,5.375
INFY,2014-10-16,dividend,3.75
INFY,2014-12-02,split,2
INFY,2015-06-15,dividend,7.375
INFY,2015-06-15,split,2
INFY,2015-10-16,dividend,5
INFY,2016-06-09,dividend,7.125
INFY,2016-10-21,dividend,5.5
INFY,2017-06-01,dividend,7.375
INFY,2017-10-31,dividend,6.5
INFY,2018-06-14,dividend,15.25
INFY,2018-09-04,split,2
INFY,2018-10-25,dividend,7
INFY,2019-01-24,dividend,4
INFY,2019-06-13,dividend,10.5
INFY,2019-10-23,dividend,8
INFY,2020-05-29,dividend,9.5
INFY,2020-10-23,dividend,12
INFY,2021-05-31,dividend,15
INFY,2021-10-26,dividend,15
INFY,2022-05-31,dividend,16
INFY,2022-10-27,dividend,16.5
INFY,2023-06-02,dividend,17.5
INFY,2023-10-25,dividend,18
INFY,2024-05-31,dividend,28
INFY,2024-10-29,dividend,21
INFY,2025-05-30,dividend,22
INFY,2025-10-27,dividend,23
INFY,2026-06-10,dividend,25
IOC,2005-09-08,dividend,0.8333
IOC,2006-09-07,dividend,1.0417
IOC,2006-12-26,dividend,0.5
IOC,2007-09-10,dividend,1.0833
IOC,2008-09-09,dividend,0.4583
IOC,2009-09-02,dividend,0.625
IOC,2009-10-29,split,2
IOC,2010-09-08,dividend,2.1667
IOC,2011-09-15,dividend,1.5833
IOC,2012-09-05,dividend,0.8333
IOC,2013-08-22,dividend,1.0333
IOC,2014-08-14,dividend,1.45
IOC,2015-09-04,dividend,1.1
IOC,2016-02-23,dividend,0.9167
IOC,2016-09-02,dividend,1.4167
IOC,2016-10-18,split,2
IOC,2017-02-09,dividend,4.5
IOC,2017-03-24,dividend,1.5
IOC,2017-08-18,dividend,0.3333
IOC,2018-02-08,dividend,6.3333
IOC,2018-03-15,split,2
IOC,2018-08-20,dividend,1.3333
IOC,2018-12-21,dividend,4.5
IOC,2019-03-27,dividend,1
IOC,2019-08-21,dividend,0.6667
IOC,2020-03-23,dividend,2.8333
IOC,2021-02-09,dividend,5
IOC,2021-03-23,dividend,2
IOC,2021-08-05,dividend,1
IOC,2021-11-11,dividend,3.3333
IOC,2022-02-09,dividend,2.6667
IOC,2022-06-30,split,1.5
IOC,2022-08-11,dividend,2.4
IOC,2023-07-28,dividend,3
IOC,2023-11-10,dividend,5
IOC,2024-07-12,dividend,7
IOC,2025-08-08,dividend,3
IOC,2025-12-18,dividend,5
IOC,2026-03-12,dividend,2
IOC,2026-08-14,dividend,1.25
IPCALAB,2005-01-28,split,2
IPCALAB,2005-09-13,dividend,0.3
IPCALAB,2005-11-09,dividend,0.25
IPCALAB,2006-07-18,dividend,0.3
IPCALAB,2006-11-02,dividend,0.35
IPCALAB,2007-07-10,dividend,0.4
IPCALAB,2007-11-06,dividend,0.35
IPCALAB,2008-07-14,dividend,0.45
IPCALAB,2008-11-07,dividend,0.4
IPCALAB,2009-01-27,dividend,0.3
IPCALAB,2009-07-20,dividend,0.4
IPCALAB,2009-10-30,dividend,0.5
IPCALAB,2010-01-27,dividend,0.4
IPCALAB,2010-03-22,split,5
IPCALAB,2010-07-16,dividend,0.5
IPCALAB,2010-10-28,dividend,0.5
IPCALAB,2011-02-01,dividend,0.5
IPCALAB,2011-07-18,dividend,0.6
IPCALAB,2011-11-03,dividend,0.5
IPCALAB,2012-02-07,dividend,0.5
IPCALAB,2012-07-20,dividend,0.6
IPCALAB,2012-11-01,dividend,1
